Time_Sec,FPS,Detected_Person,Detected_Objects
8.91,5.6,['Person'],[]
9.01,10.8,['Person'],[]
9.1,10.4,['Person'],[]
9.19,10.9,['Person'],[]
9.29,10.2,['Person'],[]
9.47,5.7,['Person'],[]
9.56,10.4,['Person'],[]
9.66,10.4,['Person'],[]
9.76,10.4,['Person'],[]
9.85,10.5,['Person'],[]
10.03,5.7,['Person'],[]
10.13,9.5,['Person'],[]
10.2,13.6,['Person'],['bottle']
10.29,11.5,['Person'],[]
10.38,11.2,['Person'],[]
10.59,4.8,"['Person', 'Person']",[]
10.68,10.4,['Person'],[]
10.78,10.4,"['Person', 'Person']",[]
10.88,10.4,['Person'],[]
10.99,8.5,[],[]
11.2,4.9,['Person'],[]
11.3,10.1,['Person'],[]
11.4,9.7,[],[]
11.49,10.4,['Person'],[]
11.58,11.3,[],[]
11.68,10.4,[],[]
11.77,11.1,[],[]
11.87,10.0,[],[]
11.96,10.5,[],[]
12.06,10.4,[],[]
12.16,9.9,[],[]
12.25,10.8,[],[]
12.35,10.5,[],[]
12.44,10.4,[],[]
12.52,12.5,[],[]
12.64,8.9,[],[]
12.73,10.4,[],[]
12.83,10.4,[],[]
12.94,8.9,[],[]
13.04,10.4,[],[]
13.14,10.1,[],[]
13.23,10.8,[],[]
13.34,9.0,[],[]
13.44,10.4,[],[]
13.53,10.4,[],[]
13.76,4.3,['Person'],[]
13.87,9.5,[],[]
13.97,10.1,[],[]
14.06,10.4,[],[]
14.16,10.7,[],[]
14.25,10.4,[],[]
14.35,10.4,[],[]
14.45,10.4,[],[]
14.54,10.2,[],[]
14.64,10.6,[],[]
14.73,10.4,[],[]
14.83,10.4,[],[]
14.93,10.4,[],[]
15.02,10.4,['Person'],[]
15.12,10.3,[],[]
15.31,5.3,['Person'],[]
15.41,10.0,['Person'],[]
15.5,11.0,"['Person', 'Person']",[]
15.6,10.4,['Person'],[]
15.69,10.4,['Person'],[]
15.9,4.7,['Person'],[]
16.01,9.6,['Person'],[]
16.09,11.6,['Person'],[]
16.19,10.5,['Person'],['cup']
16.29,10.4,['Person'],[]
16.46,5.6,['Person'],[]
16.56,9.9,['Person'],[]
16.65,11.5,['Person'],[]
16.75,9.8,['Person'],['bottle']
16.85,10.8,['Person'],[]
17.04,5.1,['Person'],['bottle']
17.14,10.5,['Person'],['bottle']
17.24,9.5,['Person'],['bottle']
17.34,10.2,['Person'],['bottle']
17.44,10.5,['Person'],[]
17.64,5.0,['Person'],[]
17.73,10.2,['Person'],[]
17.82,11.7,['Person'],[]
17.92,10.3,['Person'],[]
18.01,10.3,['Person'],[]
18.2,5.5,['Person'],[]
18.29,11.2,['Person'],[]
18.38,10.6,['Person'],[]
18.48,9.7,[],[]
18.58,10.6,[],[]
18.67,10.5,[],[]
18.77,10.5,[],[]
18.86,10.8,[],[]
18.96,10.4,[],[]
19.05,10.4,[],[]
19.15,10.5,[],[]
19.24,10.3,[],[]
19.34,10.4,[],[]
19.44,10.5,[],[]
19.54,10.1,[],[]
19.61,12.9,[],[]
19.71,10.2,['Person'],[]
19.8,10.6,[],[]
19.91,9.9,['Person'],[]
20.0,11.0,['Person'],[]
20.2,4.9,['Person'],[]
20.28,12.2,['Person'],[]
20.38,10.0,['Person'],['bottle']
20.48,10.7,"['Person', 'Person']",[]
20.57,10.4,[],[]
20.67,10.4,[],[]
20.76,10.4,[],[]
20.86,10.5,['Person'],[]
20.96,10.4,['Person'],[]
21.06,9.6,[],[]
21.17,9.3,[],[]
21.26,10.5,[],[]
21.36,10.7,[],[]
21.45,10.3,[],[]
21.55,10.5,['Person'],[]
21.73,5.4,['Person'],[]
21.82,11.0,['Person'],[]
21.91,12.1,['Person'],[]
22.0,10.4,['Person'],[]
22.08,12.5,['Person'],[]
22.3,4.6,['Person'],[]
22.4,10.4,['Person'],[]
22.49,10.3,['Person'],[]
22.59,10.6,['Person'],[]
22.68,10.5,['Person'],[]
22.87,5.5,['Person'],[]
22.96,10.6,['Person'],[]
23.05,11.0,['Person'],[]
23.15,10.4,['Person'],[]
23.24,10.4,['Person'],[]
23.42,5.7,['Person'],[]
23.52,9.8,['Person'],[]
23.6,13.4,"['Person', 'Person']",[]
23.69,10.3,['Person'],[]
23.79,10.4,['Person'],[]
23.88,11.7,[],[]
23.97,10.9,[],[]
24.06,10.9,[],[]
24.16,10.4,[],[]
24.25,10.5,[],[]
24.35,10.3,[],['cell phone']
24.45,10.1,[],[]
24.54,10.8,[],[]
24.64,10.4,[],['cell phone']
24.74,10.1,[],[]
24.83,10.7,[],[]
24.92,10.5,[],[]
25.02,10.4,[],[]
25.12,10.4,[],[]
25.21,10.3,[],[]
25.46,4.1,['Person'],[]
25.57,8.8,[],[]
25.68,9.2,[],[]
25.8,8.8,[],[]
25.9,9.1,[],[]
26.02,8.7,[],[]
26.13,9.1,[],[]
26.23,9.5,[],[]
26.34,9.1,['Person'],[]
26.46,8.9,['Person'],[]
26.67,4.7,['Person'],[]
26.76,10.9,['Person'],[]
26.86,10.9,['Person'],[]
26.95,11.1,['Person'],[]
27.04,10.2,['Person'],[]
27.25,4.8,['Person'],[]
27.35,9.8,"['Person', 'Person']",[]
27.46,9.4,[],[]
27.57,8.9,[],[]
27.68,9.2,['Person'],[]
27.8,8.9,[],[]
27.91,8.9,[],[]
28.01,9.5,[],[]
28.11,10.4,[],[]
28.22,8.9,['Person'],[]
28.33,9.3,[],[]
28.41,11.8,[],[]
28.51,10.4,[],[]
28.61,10.3,[],[]
28.7,10.6,[],[]
28.8,10.4,[],[]
28.89,10.4,['Person'],[]
28.99,10.4,['Person'],[]
29.08,10.5,['Person'],[]
29.18,10.4,['Person'],[]
29.28,10.4,[],[]
29.38,9.3,['Person'],[]
29.5,8.3,['Person'],[]
29.6,10.7,['Person'],[]
29.7,9.8,['Person'],[]
29.88,5.4,['Person'],[]
29.99,9.7,[],[]
30.08,11.2,[],[]
30.18,9.5,['Person'],[]
30.27,11.5,[],[]
30.37,10.4,[],[]
30.46,10.6,[],[]
30.54,12.3,[],[]
30.64,10.4,[],[]
30.73,10.4,[],[]
30.92,5.2,['Person'],[]
31.02,10.0,[],[]
31.13,9.3,[],[]
31.23,10.4,['Person'],[]
31.32,10.4,['Person'],[]
31.42,10.5,[],[]
31.52,10.4,['Person'],[]
31.61,10.3,[],[]
31.7,10.9,['Person'],[]
31.8,10.3,['Person'],[]
32.0,5.0,['Person'],[]
32.1,10.0,['Person'],[]
32.2,9.7,['Person'],[]
32.3,10.3,['Person'],[]
32.39,11.1,['Person'],[]
32.6,4.7,['Person'],[]
32.71,9.5,['Person'],[]
32.8,10.7,['Person'],[]
32.89,10.9,['Person'],[]
32.99,10.0,[],[]
33.18,5.4,['Person'],[]
33.28,10.0,[],[]
33.39,9.3,['Person'],[]
33.49,10.1,['Person'],[]
33.59,9.8,['Person'],[]
33.77,5.5,['Person'],[]
33.87,10.2,['Person'],[]
33.98,9.2,['Person'],[]
34.08,10.2,['Person'],[]
34.17,10.4,['Person'],[]
34.27,10.4,[],[]
34.38,8.9,['Person'],[]
34.48,9.7,[],[]
34.57,11.3,[],[]
34.67,10.4,[],[]
34.76,10.4,[],[]
34.87,9.6,[],[]
34.97,10.3,[],[]
35.05,11.5,[],[]
35.16,8.9,[],[]
35.26,10.4,[],[]
35.36,10.4,['Person'],[]
35.45,10.4,[],[]
35.56,9.5,"['Person', 'Person']",[]
35.64,11.6,"['Person', 'Person']",[]
35.79,6.8,['Person'],[]
35.9,9.2,"['Person', 'Person']",['chair']
36.0,9.6,['Person'],['chair']
36.1,10.8,"['Person', 'Person']",['chair']
36.19,11.0,"['Person', 'Person']",['chair']
36.37,5.5,"['Person', 'Person']",['chair']
36.47,9.9,"['Person', 'Person']",['chair']
36.56,11.8,"['Person', 'Person']",['chair']
36.69,7.6,['Person'],['chair']
36.79,9.6,['Person'],['chair']
36.9,9.0,['Person'],['chair']
37.0,10.8,['Person'],['chair']
37.09,10.6,['Person'],['chair']
37.18,11.4,['Person'],"['chair', 'chair']"
37.28,10.0,['Person'],['chair']
37.4,8.4,['Person'],['chair']
37.49,11.1,['Person'],['chair']
37.58,10.5,['Person'],"['chair', 'chair']"
37.68,10.6,['Person'],"['chair', 'chair']"
37.78,10.0,['Person'],"['chair', 'chair']"
37.86,12.5,[],"['chair', 'chair']"
37.95,10.4,['Person'],['chair']
38.05,10.6,['Person'],"['chair', 'chair']"
38.14,10.9,['Person'],"['chair', 'chair']"
38.23,11.3,['Person'],"['chair', 'chair']"
38.36,7.4,['Person'],"['chair', 'chair']"
38.45,11.1,['Person'],['chair']
38.54,11.3,['Person'],"['chair', 'chair']"
38.63,10.6,['Person'],"['chair', 'chair']"
38.74,9.6,['Person'],"['chair', 'chair']"
38.86,8.6,['Person'],"['chair', 'chair']"
38.94,11.8,['Person'],['chair']
39.04,10.3,['Person'],['chair']
39.13,10.6,['Person'],['chair']
39.22,11.7,['Person'],"['chair', 'chair']"
39.35,7.4,['Person'],"['chair', 'chair']"
39.46,9.6,['Person'],['chair']
39.56,10.0,['Person'],"['chair', 'chair']"
39.65,10.4,['Person'],['chair']
39.74,11.5,['Person'],"['chair', 'chair']"
39.86,8.5,['Person'],['chair']
39.96,10.2,['Person'],"['chair', 'chair']"
40.05,10.9,['Person'],"['chair', 'chair']"
40.15,9.4,['Person'],"['chair', 'chair']"
40.25,10.2,['Person'],"['chair', 'chair']"
40.38,7.7,['Person'],"['chair', 'chair']"
40.46,12.7,['Person'],['chair']
40.54,11.9,['Person'],['chair']
40.67,8.1,['Person'],['chair']
40.77,10.0,['Person'],['chair']
40.89,8.3,['Person'],['chair']
40.99,10.0,['Person'],['chair']
41.09,10.4,['Person'],['chair']
41.18,10.5,['Person'],"['chair', 'chair']"
41.28,10.4,['Person'],"['chair', 'chair']"
41.41,7.7,['Person'],['chair']
41.52,8.9,['Person'],['chair']
41.61,10.7,['Person'],['chair']
41.72,9.7,[],['chair']
41.81,10.6,['Person'],"['chair', 'chair']"
41.9,11.0,[],"['chair', 'chair']"
42.0,9.6,['Person'],['chair']
42.1,10.8,['Person'],"['chair', 'chair']"
42.19,10.9,[],['chair']
42.29,10.0,[],['chair']
42.41,8.0,['Person'],"['chair', 'chair']"
42.51,10.4,['Person'],"['chair', 'chair']"
42.6,10.7,['Person'],['chair']
42.7,10.4,['Person'],['chair']
42.8,9.7,[],[]
42.92,8.4,['Person'],[]
43.01,11.2,[],[]
43.1,11.2,[],[]
43.19,11.4,[],[]
43.28,11.1,[],[]
43.38,10.2,[],[]
43.48,9.9,[],[]
43.57,11.1,[],[]
43.67,10.0,[],[]
43.76,10.6,[],[]
43.85,11.1,[],[]
43.95,10.4,[],[]
44.04,10.6,[],[]
44.14,9.8,[],[]
44.24,10.7,[],[]
44.34,10.0,[],[]
44.43,10.5,[],[]
44.53,10.6,[],[]
44.63,10.0,[],[]
44.72,10.5,[],[]
44.82,10.6,[],[]
44.91,10.5,[],[]
45.0,11.0,[],[]
45.1,10.4,[],[]
45.18,12.5,[],[]
45.28,10.4,[],[]
45.37,10.4,[],[]
45.47,10.5,[],[]
45.56,10.3,[],[]
45.66,10.4,[],[]
45.84,5.7,['Person'],[]
45.92,11.4,[],[]
46.02,11.0,[],[]
46.12,10.0,['Person'],[]
46.19,13.7,[],[]
46.36,5.7,['Person'],[]
46.46,10.0,[],[]
46.54,13.0,['Person'],['cell phone']
46.65,8.9,['Person'],[]
46.75,10.4,['Person'],[]
46.94,5.3,['Person'],[]
47.03,10.5,['Person'],[]
47.12,11.1,[],['cup']
47.21,11.2,['Person'],[]
47.31,10.2,[],['cup']
47.41,10.0,[],['cup']
47.5,11.0,[],['cup']
47.6,10.1,[],['cup']
47.69,10.6,[],[]
47.79,10.4,[],"['cell phone', 'cup']"
47.98,5.4,['Person'],['cup']
48.07,10.5,[],[]
48.16,11.1,[],['cup']
48.25,10.8,[],[]
48.36,8.9,[],[]
48.47,9.5,[],[]
48.57,10.1,[],['cup']
48.65,11.8,[],['cup']
48.75,10.4,[],['cup']
48.85,9.5,[],[]
48.99,7.6,['Person'],[]
49.08,10.1,['Person'],['chair']
49.2,8.6,['Person'],['chair']
49.29,10.7,['Person'],['chair']
49.39,10.7,['Person'],['chair']
49.53,6.8,['Person'],['chair']
49.65,8.7,['Person'],['chair']
49.75,10.4,"['Person', 'Person']",['chair']
49.84,10.1,"['Person', 'Person']",['chair']
49.94,10.4,['Person'],['chair']
50.07,7.6,"['Person', 'Person']",['chair']
50.17,10.4,['Person'],['chair']
50.27,10.0,"['Person', 'Person']",['chair']
50.37,10.1,['Person'],['chair']
50.47,10.3,['Person'],['chair']
50.66,5.2,"['Person', 'Person']",[]
50.76,9.9,"['Person', 'Person']",[]
50.84,11.7,"['Person', 'Person']",[]
50.95,9.4,"['Person', 'Person']",[]
51.05,9.8,['Person'],[]
51.15,10.4,[],[]
51.24,10.4,['Person'],[]
51.34,10.4,[],[]
51.44,10.0,[],[]
51.53,10.9,[],[]
51.63,10.4,[],[]
51.72,10.4,['Person'],[]
51.83,9.7,[],[]
51.92,11.0,[],[]
52.02,10.0,[],[]
52.13,9.3,[],[]
52.22,10.6,[],[]
52.32,10.4,[],[]
52.41,10.4,[],[]
52.51,10.2,[],[]
52.72,4.8,['Person'],[]
